,line_id,circuits,tag_frequency,tag_type,voltage,bus0,bus1,length,underground,under_construction,dc,country,geometry,bounds,bus_0_coors,bus_1_coors,bus0_lon,bus0_lat,bus1_lon,bus1_lat
0,24059423-1_0,6.0,60.0,line,765000,98,101,194946.97404841697,False,False,False,KR,"LINESTRING (128.963 37.2571, 128.9599546000001 37.25687989999995, 128.95555539999995 37.25716270000006, 128.94881929999994 37.25968490000005, 128.945347 37.260453700000085, 128.94012569999995 37.26167960000004, 128.93075329999996 37.263300200000046, 128.92543620000006 37.264055100000085, 128.9189965 37.26213670000008, 128.913427 37.260481400000074, 128.90865060000004 37.25911950000008, 128.9033944 37.257658100000086, 128.8985037 37.259722100000076, 128.89208139999994 37.26233320000006, 128.887591 37.26385, 128.88362269999996 37.265152, 128.8771482 37.26641240000008, 128.87103919999993 37.26758980000005, 128.8673407 37.268864, 128.85971749999996 37.271315600000044, 128.85615830000006 37.27235430000008, 128.84777040000006 37.274171300000084, 128.8426237 37.27532, 128.8406147 37.27796460000008, 128.83421939999994 37.286521400000055, 128.82815780000007 37.29018980000009, 128.82216340000005 37.293614200000086, 128.8182700999999 37.29585170000005, 128.8155201999999 37.29861770000005, 128.81351969999997 37.30072750000004, 128.8060068 37.30268060000008, 128.79929139999996 37.30289490000004, 128.7933678 37.30687790000008, 128.79018229999994 37.309013600000064, 128.78063120000016 37.3131507, 128.76712280000015 37.3194929, 128.76695620000015 37.3235538, 128.76684100000014 37.3264893, 128.7622800000002 37.33009319999998, 128.7587267000002 37.332946, 128.7550468000002 37.33619249999997, 128.75128050000015 37.33746079999997, 128.74705350000022 37.339008399999976, 128.74112560000015 37.33997259999996, 128.7353920000002 37.340626599999965, 128.72794810000016 37.341416499999944, 128.72486960000015 37.3431, 128.71747460000014 37.3460072, 128.71196900000018 37.34695889999994, 128.7063576000002 37.34783939999994, 128.70202490000014 37.348584, 128.6975781000002 37.348331499999944, 128.69366880000015 37.34808549999993, 128.69020750000016 37.34783939999994, 128.68638780000018 37.34765169999994, 128.68068680000016 37.34824729999996, 128.66753380000014 37.349976, 128.66323360000015 37.35057159999996, 128.65341160000014 37.350610499999924, 128.64904630000015 37.35059749999994, 128.64437310000014 37.35296, 128.63882690000014 37.35767939999997, 128.63955610000016 37.362306599999926, 128.64029450000018 37.366275499999944, 128.6372974000002 37.370528099999945, 128.62923350000017 37.372218399999916, 128.62401230000015 37.373430799999966, 128.61687410000016 37.372706599999916, 128.61272260000015 37.37492789999992, 128.60979880000014 37.37677889999993, 128.6026599000002 37.378389, 128.59747690000015 37.37975269999992, 128.59179860000015 37.38096079999992, 128.58723760000012 37.381812, 128.5815824000002 37.38302009999994, 128.5739807000001 37.384521, 128.56605640000015 37.386095, 128.55824740000014 37.38758669999994, 128.55534490000014 37.38882219999992, 128.55093360000015 37.391174, 128.55055400000015 37.396987399999915, 128.55336300000016 37.401281, 128.55065250000015 37.40679589999991, 128.5474505000001 37.40909319999993, 128.54214820000016 37.41319539999992, 128.5380510000001 37.41662729999993, 128.5336181000001 37.4206606999999, 128.52998570000017 37.422246699999924, 128.52673210000015 37.42362749999993, 128.52142120000013 37.42588329999993, 128.51709160000019 37.42627979999994, 128.51316660000006 37.42652589999989, 128.5078127000001 37.42700439999993, 128.5039651000002 37.42837829999994, 128.49658840000018 37.43105089999994, 128.49229320000006 37.432650299999885, 128.48649170000007 37.43476909999988, 128.48390950000012 37.436607599999924, 128.48094850000015 37.438781, 128.47788420000012 37.440872299999924, 128.47357180000012 37.445376, 128.47137690000017 37.44763109999994, 128.4695521000001 37.45031659999993, 128.4698447000001 37.45348729999993, 128.4701374000001 37.456575799999925, 128.4678908000001 37.45989639999993, 128.46612620000016 37.46253369999994, 128.46639310000006 37.467370799999884, 128.4631566000001 37.46919489999993, 128.45720020000016 37.47248769999994, 128.45416170000016 37.474277499999936, 128.4502625000001 37.47726949999993, 128.4482053000001 37.481641099999926, 128.44666450000017 37.48457819999994, 128.44407370000016 37.4876244, 128.4427481000002 37.491783799999936, 128.44176680000018 37.49449509999994, 128.440579 37.498176, 128.43863370000014 37.50288779999993, 128.4364474000001 37.50831639999993, 128.4346226000001 37.512590599999925, 128.43279780000015 37.51702169999993, 128.43111070000018 37.521036, 128.4313087000002 37.52724139999994, 128.43155830000018 37.531896799999934, 128.43055120000017 37.5347705, 128.42907930000018 37.53895449999993, 128.42774510000018 37.54262639999993, 128.42382010000023 37.550454199999976, 128.42079020000014 37.554883, 128.41605610000013 37.556466099999916, 128.41294870000016 37.55751689999996, 128.4082748000001 37.557271299999925, 128.40201710000014 37.55686869999993, 128.39642509999987 37.556527, 128.39397770000002 37.55637739999989, 128.38682480000014 37.556732199999914, 128.37995590000023 37.55709389999998, 128.3749202000001 37.55366489999993, 128.37112400000018 37.55115429999993, 128.36636890000017 37.547907, 128.3634019000001 37.54578429999992, 128.3564789000001 37.545324899999926, 128.35096450000017 37.54488139999993, 128.34609950000018 37.54571309999993, 128.34122440000016 37.54653679999994, 128.33634940000016 37.54738429999994, 128.33148430000014 37.54829509999993, 128.32661930000017 37.54923759999994, 128.32210390000017 37.55014049999994, 128.31550060000004 37.551415699999886, 128.30967650000014 37.55433019999992, 128.30618010000015 37.5561359, 128.30045590000014 37.55809989999992, 128.29622020000014 37.55962039999993, 128.29231420000016 37.56101409999996, 128.28741790000018 37.56413159999983, 128.28342320000021 37.56689769999998, 128.28047620000018 37.570429199999964, 128.27837840000018 37.57284409999994, 128.27574100000018 37.57601119999994, 128.2715295 37.57810759999989, 128.26775740000016 37.580055799999926, 128.26168950000016 37.5810691, 128.2566247000001 37.581914399999924, 128.2514398000001 37.58214389999993, 128.24805620000006 37.58226699999988, 128.24263040000017 37.58228639999984, 128.23731690000017 37.582203499999835, 128.23291830000014 37.58202069999993, 128.22552950000016 37.5815897, 128.2202669000001 37.58142169999993, 128.21486590000018 37.5819636, 128.2088758000002 37.58250659999993, 128.20335890000015 37.583172699999956, 128.19971390000015 37.583609399999915, 128.19389330000016 37.58638029999996, 128.18805850000007 37.589106299999884, 128.18365060000016 37.590007499999956, 128.17867770000015 37.5909478, 128.17371180000018 37.591938499999934, 128.16415430000018 37.59393669999996, 128.15704230000006 37.59196879999988, 128.15019630000018 37.59304839999994, 128.14160540000003 37.59405539999989, 128.1323468000001 37.596369, 128.12443950000014 37.599154199999916, 128.11987860000005 37.60109799999988, 128.11340320000014 37.6035898, 128.10596110000017 37.604950199999834, 128.09993760000017 37.606126199999956, 128.0923039000002 37.60544429999998, 128.08915870000004 37.60592219999989, 128.0856188999999 37.60653129999992, 128.08345560000015 37.60690359999997, 128.08006910000017 37.6064512, 128.07656990000018 37.6060115, 128.07285360000017 37.605559, 128.0677859000002 37.6050874, 128.06165640000006 37.60495359999988, 128.05551090000006 37.60488989999988, 128.04971120000016 37.603232899999924, 128.04553630000018 37.60190299999984, 128.03770960000003 37.599613099999885, 128.03226470000018 37.59620349999984, 128.02671470000016 37.5927732, 128.02370850000017 37.591812699999835, 128.01800470000018 37.589820199999835, 128.01429770000004 37.58842579999988, 128.00760970000007 37.58641539999987, 128.0033625000001 37.584983899999884, 127.99813580000004 37.58324049999988, 127.99335870000006 37.581541699999875, 127.989232 37.58007189999987, 127.984214 37.58033279999987, 127.978915 37.580638199999875, 127.97176140000006 37.58101359999988, 127.96622160000004 37.58269339999988, 127.96210280000005 37.58395309999988, 127.9568039000001 37.586415399999886, 127.95389750000004 37.587795999999884, 127.94894370000009 37.59013719999989, 127.94503370000007 37.58948829999987, 127.94144490000005 37.588871199999886, 127.93791220000007 37.586765299999875, 127.93295050000005 37.58375589999988, 127.930028 37.58324049999989, 127.92612610000003 37.58138899999988, 127.91979140000004 37.57843029999989, 127.91138530000003 37.574485199999884, 127.90529950000004 37.57239799999989, 127.89735910000002 37.56962989999989, 127.89449280000005 37.56864349999987, 127.89111750000005 37.5673997999999, 127.884208 37.565124199999886, 127.87552890000003 37.56476149999988, 127.87141020000006 37.5646150999999, 127.86513170000006 37.56438599999989, 127.86028230000005 37.56342499999989, 127.85422060000003 37.56224129999988, 127.84832750000001 37.561031999999884, 127.84336580000003 37.56187209999988, 127.83704720000006 37.562903099999886, 127.83050370000004 37.56395319999988, 127.82340630000003 37.56510509999988, 127.818684 37.5679961999999, 127.81413310000003 37.570782299999884, 127.80932610000004 37.57370319999989, 127.80465780000007 37.57653979999987, 127.79964280000007 37.57964729999987, 127.79022740000003 37.580720499999885, 127.78486270000003 37.58124449999988, 127.77701250000007 37.58201119999987, 127.77347730000004 37.582321999999884, 127.76639050000004 37.583142199999884, 127.76189800000016 37.58527909999984, 127.75766550000016 37.58720059999984, 127.75143740000016 37.59024839999984, 127.74184580000016 37.589351499999836, 127.72686300000017 37.58813999999984, 127.72251250000016 37.58775319999984, 127.71604840000016 37.58740039999984, 127.70779250000017 37.586562899999834, 127.70271780000017 37.589500299999834, 127.69768330000018 37.59235459999984, 127.69254680000017 37.59281579999983, 127.68548190000017 37.593674399999834, 127.68126010000017 37.594056999999836, 127.67531100000018 37.594622299999834, 127.66883320000005 37.595362299999884, 127.66349680000005 37.59592099999988, 127.65845720000007 37.594626799999865, 127.65349870000009 37.59345639999989, 127.64789310000006 37.59204859999987, 127.639195 37.58989029999989, 127.63482860000006 37.59022809999987, 127.62718010000006 37.59072849999987, 127.62040130000008 37.59120129999989, 127.61401820000005 37.588805999999884, 127.61002830000004 37.587254399999885, 127.60184550000008 37.58399989999988, 127.59663450000006 37.581941199999875, 127.59113660000006 37.57986739999987, 127.58513920000009 37.57966569999988, 127.58042310000008 37.57941369999987, 127.57435090000007 37.58200599999987, 127.57012940000008 37.58496439999988, 127.56396110000007 37.58921599999987, 127.56052990000009 37.589786199999885, 127.552723 37.59090119999987, 127.54909270000006 37.59144599999987, 127.54444070000007 37.59209769999987, 127.54046980000005 37.59137469999987, 127.53491830000009 37.59045829999989, 127.52904550000007 37.58946029999987, 127.52506820000006 37.59034119999987, 127.51966279999998 37.59408990000012, 127.51664 37.59610749999988, 127.51220010000006 37.59918089999988, 127.50906770000007 37.60134259999987, 127.50452930000009 37.60685729999989, 127.5027392000001 37.61069049999989, 127.50296180000005 37.61463519999988, 127.5057 37.6199)","MULTIPOINT ((128.963 37.2571), (127.5057 37.6199))",POINT (128.963 37.2571),POINT (127.5057 37.6199),128.963,37.2571,127.5057,37.6199
1,32885942-1_0,6.0,60.0,line,154000,177,226,7976.420979400215,False,False,False,KR,"LINESTRING (128.514 35.8097, 128.5518529000001 35.8112336, 128.55201839999924 35.81136810000039, 128.55232869999924 35.81244930000039, 128.55281809999923 35.81448080000039, 128.55337919999923 35.81661060000039, 128.55661619999924 35.81990150000039, 128.55977209999918 35.82310360000038, 128.56140779999924 35.82472260000039, 128.56349889999925 35.82695140000039, 128.56518599999922 35.82872080000039, 128.56660789999927 35.830206400000385, 128.56942219999925 35.83016520000039, 128.57147919999926 35.830177900000386, 128.57601329999986 35.83044340000031, 128.57878089999986 35.83060510000032, 128.58198879999986 35.83076610000032, 128.58324409999986 35.83082700000032, 128.58420429999987 35.83067480000032, 128.58533079999987 35.82897420000032, 128.58645739999986 35.827886900000316, 128.59055319999985 35.824419400000316, 128.59104699999986 35.824734700000306, 128.59158039999986 35.82845230000031, 128.59219989999986 35.83198060000031, 128.59343319999985 35.83339130000031, 128.59359519999987 35.834523, 128.59408899999985 35.834908900000016, 128.59486549999986 35.83630760000002, 128.6344 35.8257)","MULTIPOINT ((128.514 35.8097), (128.6344 35.8257))",POINT (128.514 35.8097),POINT (128.6344 35.8257),128.514,35.8097,128.6344,35.8257
2,116434020-1_0,6.0,60.0,line,154000,179,51,14908.003350820325,False,False,False,KR,"LINESTRING (127.3413 36.9461, 127.32809870000058 36.97013280000003, 127.32818450000057 36.97336430000003, 127.3281845000006 36.97604710000006, 127.32826290000058 36.97983290000005, 127.32825960000059 36.98282620000004, 127.32732620000064 36.98507160000006, 127.3249873000006 36.990839, 127.32345310000058 36.993255600000026, 127.32123390000058 36.99687640000003, 127.319668 36.999370700000036, 127.31709120000008 37.00343930000003, 127.3154926000001 37.00595820000003, 127.31399060000008 37.00834430000003, 127.31252610000008 37.01067890000004, 127.31048220000008 37.012559400000036, 127.3081219000001 37.01477820000003, 127.3059332000001 37.01685140000003, 127.30363190000008 37.01901010000003, 127.3015505000001 37.02092460000003, 127.2996354000001 37.02250080000004, 127.2985196000001 37.02498060000003, 127.29701220000011 37.02698060000003, 127.2940135000001 37.02740890000003, 127.29133130000008 37.02781570000003, 127.28826280000008 37.028201200000034, 127.28412150000011 37.02875790000003, 127.2811603000001 37.029481700000034, 127.278403 37.03062080000004, 127.2764504000001 37.032064, 127.27337660000009 37.033785500000036, 127.26996290000008 37.03572, 127.2667306000001 37.03419090000003, 127.26442870000011 37.03307460000003, 127.2620952000001 37.031948400000026, 127.25968660000008 37.030745, 127.2575087000001 37.02964870000004, 127.254306 37.02807270000003, 127.2504759000001 37.02741740000003, 127.24892550000008 37.02692920000003, 127.2451 37.0221)","MULTIPOINT ((127.3413 36.9461), (127.2451 37.0221))",POINT (127.3413 36.9461),POINT (127.2451 37.0221),127.3413,36.9461,127.2451,37.0221
3,116434385-1_0,6.0,60.0,line,154000,51,384,17011.70742502563,False,False,False,KR,"LINESTRING (127.2451 37.0221, 127.24373150000086 37.021047000000245, 127.24112030000008 37.023571500000045, 127.23865270000007 37.023935600000044, 127.235713 37.023276, 127.23406070000007 37.02302330000005, 127.23121220000007 37.02268070000005, 127.22815450000007 37.02227810000005, 127.22421170000007 37.02383710000005, 127.2212344000001 37.025969900000035, 127.21882580000008 37.02771720000005, 127.2159558000001 37.02889920000004, 127.21186280000008 37.030543700000045, 127.20796280000006 37.032153900000054, 127.2046101000001 37.03349, 127.2020700999996 37.0345222999999, 127.19914370000006 37.03571250000005, 127.19682090000006 37.036312, 127.1931249000001 37.03593950000004, 127.18934830000008 37.03546420000004, 127.18612970000007 37.03590090000005, 127.183426 37.03627140000004, 127.17962240000007 37.03677660000005, 127.17710130000007 37.036196400000044, 127.17368420000007 37.034428, 127.17192469999961 37.0335372999999, 127.16961260000008 37.03239370000004, 127.16595680000007 37.030601500000046, 127.16375740000007 37.02942170000006, 127.16073180000006 37.027901400000054, 127.15896690000007 37.02586280000005, 127.1569525000001 37.023361600000044, 127.15456540000008 37.020731900000044, 127.15220990000007 37.019348, 127.14992520000007 37.018256300000054, 127.14714110000007 37.01756670000005, 127.14305340000007 37.016538700000055, 127.13940560000007 37.017600900000055, 127.13673950000009 37.018397600000036, 127.13270820000007 37.01820480000005, 127.1288996000001 37.017975700000044, 127.125689 37.01777220000004, 127.123149 37.017620200000046, 127.1200212999996 37.0171470999999, 127.11694770000007 37.017179, 127.11464640000007 37.01714690000006, 127.1114867000001 37.01687060000003, 127.107399 37.01653230000004, 127.0932 37.0281)","MULTIPOINT ((127.2451 37.0221), (127.0932 37.0281))",POINT (127.2451 37.0221),POINT (127.0932 37.0281),127.2451,37.0221,127.0932,37.0281
4,118606346-1_0,6.0,60.0,line,345000,3,79,62655.16481843022,False,False,False,KR,"LINESTRING (126.7888 36.4676, 126.78980749999997 36.466209199999966, 126.79265509999996 36.46711279999997, 126.79458749999995 36.468099, 126.79615289999998 36.47062309999997, 126.79943589999996 36.47244349999997, 126.80221469999998 36.47398779999997, 126.804972 36.47554069999997, 126.80747819999996 36.47694219999997, 126.81060459999998 36.47867229999997, 126.81189350000017 36.47937369999974, 126.81685949999998 36.482166099999965, 126.82204159999996 36.48421919999997, 126.826494 36.48596169999997, 126.82866129999996 36.48772139999997, 126.83095719999996 36.48956729999996, 126.83336049999996 36.49149939999996, 126.83572079999998 36.493414199999975, 126.83827429999997 36.49543249999997, 126.83878630000021 36.49645979999974, 126.839551 36.497994, 126.84095649999995 36.500771099999966, 126.8419435 36.502793299999944, 126.843467 36.505863399999946, 126.84413220000005 36.507213, 126.8455162 36.51003719999994, 126.84709870000006 36.51326229999993, 126.84987210000004 36.51769439999994, 126.85092350000005 36.519393, 126.85339109999998 36.523359099999944, 126.85548860000004 36.52670429999993, 126.857098 36.52925619999994, 126.85813329999996 36.53097609999995, 126.86065459999996 36.53504949999994, 126.86172750000004 36.53680369999993, 126.86369619999996 36.53979059999995, 126.86516069999998 36.542066299999945, 126.86674319999996 36.544509899999944, 126.86858319999996 36.54737149999995, 126.87101860000001 36.55164649999995, 126.87247239999996 36.554994799999946, 126.87341120000005 36.55711059999992, 126.87389930000002 36.561096299999946, 126.87426409999996 36.56390559999995, 126.87456449999998 36.56627539999995, 126.87485950000004 36.56863209999994, 126.87520290000005 36.57123, 126.87528350000002 36.57192489999994, 126.87559449999998 36.57460329999995, 126.87601830000004 36.57823059999994, 126.87776170000002 36.580755, 126.87924230000002 36.58289159999995, 126.88100179999998 36.58538129999995, 126.883228 36.58998159999993, 126.8846282 36.59294059999995, 126.88507340000005 36.596381799999925, 126.8853631 36.59863859999995, 126.88568490000004 36.60156279999993, 126.88613559999996 36.60517589999995, 126.88660230000005 36.60777689999993, 126.88743369999999 36.612716, 126.88792729999997 36.61561809999995, 126.88878130000003 36.62036959999994, 126.88940780000004 36.62392349999993, 126.88975650000005 36.62589959999993, 126.890175 36.62847839999995, 126.89101719999998 36.63332139999995, 126.89166149999944 36.63445, 126.89239579999996 36.63573639999995, 126.893871 36.63840089999993, 126.89567329999956 36.64172390000004, 126.89740079999997 36.64470249999995, 126.89830739999998 36.646295, 126.90014739999997 36.649566, 126.90194989999996 36.652806799999944, 126.90348940000001 36.65559549999995, 126.90507729999997 36.658354, 126.90627890000003 36.66054439999994, 126.90775420000006 36.66304459999993, 126.90891289999996 36.66718409999994, 126.90976050000005 36.670135799999926, 126.9105383 36.67279479999995, 126.91136980000005 36.67559149999994, 126.91176649999957 36.67869340000004, 126.91210470000004 36.68141239999993, 126.91249629999997 36.68392479999995, 126.9129416 36.686987699999946, 126.91336 36.690003199999936, 126.91438459999998 36.69313049999995, 126.91507659999996 36.695332799999946, 126.91580619999998 36.69755649999995, 126.9166752 36.70041249999995, 126.91763009999995 36.70322529999995, 126.91906239999996 36.70491119999994, 126.92146559999996 36.70768089999994, 126.92376689999996 36.71024829999994, 126.92657790000003 36.713482199999945, 126.92854659999998 36.71572259999995, 126.93015059999998 36.71758889999995, 126.93219980000002 36.719898, 126.93379839999997 36.72175549999995, 126.93548390000005 36.72364979999993, 126.93699560000002 36.727646099999944, 126.93846010000004 36.73144679999993, 126.93962950000004 36.73457659999994, 126.94064880000006 36.73734089999993, 126.94226350000004 36.73992449999993, 126.94382449999996 36.742757399999945, 126.94541240000005 36.745293599999926, 126.94832530000005 36.75011209999993, 126.9496661 36.752347099999945, 126.95040639999996 36.753602199999946, 126.95270770000006 36.75735, 126.95343189999997 36.75922379999995, 126.95361970000006 36.762266599999926, 126.95375380000004 36.76552829999993, 126.95396840000005 36.76835579999993, 126.95508949999996 36.770641899999944, 126.95613020000002 36.772713, 126.95761080000004 36.77551029999993, 126.95872660000005 36.778565299999926, 126.9596171 36.78099719999995, 126.96042169999997 36.78327429999995, 126.96123180000002 36.78545679999994, 126.963029 36.7877899000001, 126.96599550000003 36.791179500000105, 126.96886550000004 36.793361800000106, 126.96991160000003 36.7965493000001, 126.97117760000005 36.80044960000011, 126.97214850000003 36.8035723000001, 126.97275470000005 36.80721030000011, 126.97339760000004 36.811062000000106, 126.97386510000003 36.813454900000096, 126.97434180000003 36.8164218000001, 126.97480580000003 36.8190865000001, 126.97535110000004 36.822486100000106, 126.97612810000004 36.82629000000011, 126.97748059999995 36.83463749999997, 126.97788850000013 36.8379353, 126.97968020000012 36.84110370000002, 126.9818448000002 36.84491769999997, 126.9834729000002 36.84856059999997, 126.9845163000001 36.8511636, 126.98700270000018 36.85476309999998, 126.98950790000015 36.857072399999986, 126.99087930000016 36.85858149999998, 126.99498220000011 36.863096100000014, 126.99742040000011 36.8645276, 126.99923870000012 36.86937730000001, 127.0091 36.8776)","MULTIPOINT ((126.7888 36.4676), (127.0091 36.8776))",POINT (126.7888 36.4676),POINT (127.0091 36.8776),126.7888,36.4676,127.0091,36.8776
5,119001904-1_0,6.0,60.0,line,345000,3,34,65473.70389924187,False,False,False,KR,"LINESTRING (126.7888 36.4676, 126.78978159999997 36.465883299999966, 126.79308739999998 36.46671539999997, 126.79692239999999 36.46772239999997, 126.80094989999998 36.46872349999997, 126.80536469999996 36.46983819999997, 126.80887049999995 36.47069429999996, 126.81342289999998 36.46988149999997, 126.816164 36.46936509999997, 126.82317039999997 36.46808959999997, 126.82692739999997 36.467374, 126.83063319999998 36.46650609999997, 126.83408469999996 36.46566379999997, 126.83667029999995 36.465013799999966, 126.83850289999998 36.46459059999997, 126.84112559999996 36.463938, 126.84351739999998 36.46334329999997, 126.846755 36.46253929999997, 126.84979359999997 36.46212479999997, 126.854673 36.46137139999997, 126.85908419999996 36.46154519999997, 126.86450739999997 36.461779699999965, 126.86770209999996 36.46190229999997, 126.87276659999996 36.46213069999997, 126.87995879999997 36.46238909999997, 126.88410639999995 36.46256259999996, 126.88801309999995 36.462132299999965, 126.89208769999998 36.461651399999965, 126.89674279999996 36.46110759999996, 126.89961919999998 36.46016859999997, 126.90371659999998 36.45886849999997, 126.90678809999997 36.456284, 126.90961629999997 36.45391629999997, 126.91196269999998 36.45196119999997, 126.91556519999996 36.448920599999965, 126.91791589999998 36.446878, 126.92030639999997 36.44353959999997, 126.92247459999997 36.440371799999966, 126.92443079999998 36.43764969999997, 126.925074 36.43585539999997, 126.92615819999997 36.43252789999997, 126.92690859999996 36.430263, 126.92801469999998 36.42706359999997, 126.92931729999995 36.422970099999965, 126.930825 36.41841339999996, 126.93176769999998 36.415650299999974, 126.93272719999997 36.41269939999997, 126.93620649999998 36.40990629999997, 126.9386527999996 36.40798020000002, 126.94144709999956 36.40572340000003, 126.94399619999957 36.40367770000004, 126.94830890000019 36.40126379999997, 126.95336220000019 36.398435599999964, 126.95762160000018 36.396060799999965, 126.96091530000018 36.394229899999964, 126.96319520000019 36.392960399999964, 126.96608660000018 36.391341, 126.9692023 36.38970609999992, 126.97304519999999 36.387305399999924, 126.97499160000018 36.38585229999997, 126.97935759999999 36.383186599999924, 126.98364929999997 36.380376199999915, 126.98529579999997 36.37922659999992, 126.9874182 36.37780189999992, 126.99024800000018 36.37584119999997, 126.99543540000018 36.37226059999997, 126.99784400000017 36.370576, 127.00169560000018 36.36790229999997, 127.00417400000018 36.36617439999997, 127.00698179999995 36.36437179999992, 127.01032919999994 36.363217399999925, 127.01201140000018 36.362567399999975, 127.01809470000018 36.36064939999997, 127.02270029999998 36.35922929999992, 127.02710150000017 36.35773329999997, 127.03153790000017 36.35629039999997, 127.035324 36.35520859999992, 127.03950939999997 36.35389769999992, 127.04384529999997 36.352451, 127.04689459999997 36.35157379999992, 127.05123989999997 36.35053029999991, 127.05743189999994 36.34916819999992, 127.06003529999994 36.34852189999992, 127.06315839999996 36.34781679999991, 127.06653219999994 36.346972199999925, 127.07149729999995 36.345764, 127.07558239999994 36.34473209999992, 127.07882859999998 36.343178699999925, 127.08248509999994 36.341452599999926, 127.08672979999999 36.339425399999925, 127.0899942 36.337864499999924, 127.09395159999995 36.33600619999992, 127.0963225 36.33455909999992, 127.10109139999994 36.331624399999924, 127.10294249999997 36.330500499999914, 127.10581029999997 36.328675, 127.10788019999997 36.32634259999992, 127.1094942 36.32450959999992, 127.11129959999995 36.32249659999992, 127.11440909999997 36.31898849999992, 127.11671149999998 36.316402299999915, 127.11853059999997 36.31435969999992, 127.12164009999998 36.310821799999914, 127.12431869999996 36.30892259999992, 127.12722789999998 36.30680969999992, 127.13139639999997 36.303902499999914, 127.13475239999995 36.30148359999992, 127.13855989999998 36.29941809999992, 127.1418998 36.29759149999992, 127.1451882 36.295793399999916, 127.14838949999996 36.29402129999992, 127.15142639999996 36.292420699999916, 127.153825 36.291090299999915, 127.15695209999997 36.28939859999991, 127.160924 36.28722879999992, 127.16380609999999 36.285695499999925, 127.16636429999997 36.28426109999992, 127.168519 36.282572399999914, 127.17152809999997 36.280187199999915, 127.17456909999997 36.277807299999914, 127.17769909999997 36.275861099999915, 127.1807789 36.273993899999915, 127.18382669999998 36.27212659999992, 127.1878252 36.26961789999992, 127.19130619999997 36.26747669999992, 127.19413979999997 36.26573419999992, 127.19642849999998 36.26431339999992, 127.1982773 36.263194099999914, 127.20112909999997 36.261503, 127.20344069999997 36.260049, 127.207061 36.25850609999991, 127.20999649999997 36.257322399999914, 127.2124441 36.256325499999924, 127.21542129999999 36.25512739999992, 127.2197435 36.25463749999992, 127.22247360000019 36.25430549999997, 127.22511290000018 36.253981099999976, 127.23005949999997 36.25346609999991, 127.23444979999996 36.252928899999915, 127.237033 36.252623299999925, 127.23949069999996 36.252347, 127.24152029999998 36.25212829999992, 127.24475740000018 36.25163639999998, 127.24782620000018 36.25126589999998, 127.25176569999996 36.25081819999991, 127.2547332000003 36.24951150000006, 127.25642130000033 36.24876450000006, 127.26093010000031 36.24671080000005, 127.26464180000033 36.24510480000006, 127.26886020000033 36.243204500000054, 127.2672 36.2442)","MULTIPOINT ((126.7888 36.4676), (127.2672 36.2442))",POINT (126.7888 36.4676),POINT (127.2672 36.2442),126.7888,36.4676,127.2672,36.2442
